,Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,board_number,hour_of_day,stencil_batch,mech causes,root causes,Defect_Probability,Defect
81,0.0410833326461647,101.88070423640616,172.1305782329187,43.653629661644906,24.31358551644449,81,42.253125,0,,,0.0,No Defect
82,0.0412377229070647,101.95971623562362,161.37699484648775,41.16191310337107,25.697862803042344,82,42.25625,0,,,0.0,No Defect
83,0.0386981456396561,102.91242770933458,237.8728996148968,36.32683466270287,22.3962248085091,83,42.259375,0,,,0.0,No Defect
84,0.0435842911536118,108.06232374093987,202.29716636432224,39.902132841903565,23.57302811327329,84,42.2625,0,aperture overfill,high stencil thickness,0.820332503057792,Solder Bridging
85,0.0423804823117791,103.3077971714064,169.2459101455029,48.43750665816847,23.09789175696606,85,42.265625,0,,,0.0,No Defect
86,0.037941939929588,97.46792491551028,177.97232017286282,42.96967889450524,24.12293355745904,86,42.26875,0,,,0.0,No Defect
87,0.0401288742125035,104.4401166253499,219.2014787573073,29.80674013770561,25.45835297449944,87,42.271875,0,,low ambient rh,0.0,No Defect
88,0.0406680110528899,102.80994121475624,181.62663888505347,34.508536739364054,26.38996949578378,88,42.275,0,,high ambient temperature,0.0,No Defect
89,0.041164771956631,103.82674025105506,191.8592140646565,36.92435910377761,25.061070624293148,89,42.278125,0,,,0.0,No Defect
90,0.0398909812640546,103.32064995356406,211.56878069705664,35.06944365749788,24.37996737494298,90,42.28125,0,,,0.0,No Defect
91,0.0386209438600891,100.66392819284908,202.15193181602464,34.97059152531767,24.977637242486782,91,42.284375,0,,,0.0,No Defect
92,0.0434172772070579,105.64326554718564,170.48238856425806,41.8654828707435,24.942890109759965,92,42.2875,0,aperture overfill,high stencil thickness,0.846755920826202,Solder Bridging
93,0.039615664113373,102.59772242692064,218.3935503214128,39.647276718303765,22.622071969532875,93,42.290625,0,,,0.0,No Defect
94,0.0395215982736253,98.69694762407325,153.7257263180017,42.42720077975231,25.770662579790947,94,42.29375,0,,,0.0,No Defect
95,0.0395668477144949,102.49803919813232,215.34802425788632,42.62972268132758,21.92723334680424,95,42.296875,0,,,0.0,No Defect
96,0.0397775109289205,100.70815220441872,174.94399607877884,37.61163474756929,25.87743720707992,96,42.3,0,,,0.0,No Defect
97,0.03752625183898,98.86008080207716,200.63534287583025,37.65175812448327,24.26740410175973,97,42.303125,0,,,0.0,No Defect
98,0.0399861330600424,104.09349522244383,226.6493659536716,35.40735557060312,23.351496275015617,98,42.30625,0,,,0.0,No Defect
99,0.0409373346826405,101.75820333705764,173.4731090938932,42.08779433947648,24.669578911739155,99,42.309375,0,,,0.0,No Defect
100,0.0416109151198013,106.2763784047428,212.83409196114425,33.37107652320881,24.80061597581018,100,42.3125,0,aperture overfill,high stencil thickness,0.6213865889663628,Solder Bridging
101,0.0391527351877219,100.55306155125136,190.6402561387182,38.03398443997372,24.78127571376696,101,42.315625,0,,,0.0,No Defect
102,0.040470409794605,102.5769181954744,194.08678235021185,38.85763523766414,24.341127731428404,102,42.31875,0,,,0.0,No Defect
103,0.0413138637945727,104.1384782590187,192.86608953241677,37.360745005355646,24.85618028844068,103,42.321875,0,,,0.0,No Defect
104,0.03709637723825,99.97707349577472,227.4264941893277,34.061897047743926,23.66346349816988,104,42.325,0,,,0.0,No Defect
105,0.0368607402833635,96.90733700499972,195.35205960900888,41.12318803694624,23.56733944391439,105,42.328125,0,,,0.0,No Defect
106,0.0411107138690386,101.1104648975022,161.93334833033725,43.854264028768846,24.856144563245174,106,42.33125,0,,,0.0,No Defect
107,0.0400824412516645,101.12721991245984,181.8503771112396,42.33210723085018,24.064321093736854,107,42.334375,0,,,0.0,No Defect
108,0.0414535323841657,102.14543430183872,172.38468033068006,47.81216900483088,23.05412702695677,108,42.3375,0,,,0.0,No Defect
109,0.0386139475963797,101.53357035556915,219.3864293541107,36.80980217294221,23.361531185273133,109,42.340625,0,,,0.0,No Defect
110,0.0401506069740431,102.11242512876422,203.321274696402,44.37743773232234,22.149386186121344,110,42.34375,0,,,0.0,No Defect
111,0.0392836159395216,100.81165352085704,194.1574761143565,39.61842035502944,24.09218244800717,111,42.346875,0,,,0.0,No Defect
112,0.0405040099488016,105.37571939987086,238.11905571731927,37.48023797570034,22.03027598496199,112,42.35,0,aperture overfill,high stencil thickness,0.4810162252137222,Solder Bridging
113,0.0392902281099655,98.79285084867806,163.24781195311198,39.17766918782037,26.11979689182316,113,42.353125,0,,high ambient temperature,0.0,No Defect
114,0.0400320353755041,104.381427405085,231.30246094794052,36.46730751427974,22.73778029197431,114,42.35625,0,,,0.0,No Defect
115,0.0361541377129036,98.62364391840266,237.9662435158894,35.67765145416036,22.53044422731797,115,42.359375,0,low paste volume per aperture,,0.0,No Defect
116,0.0405887521051276,102.20618215473728,192.1383372394432,46.31375759528198,22.262157904248166,116,42.3625,0,,,0.0,No Defect
117,0.0404317339548802,101.99080261580696,183.40557309227157,40.08744587510426,24.61618535837052,117,42.365625,0,,,0.0,No Defect
118,0.0401244762776977,101.65888148352474,193.59974917683667,43.19644943585964,23.08104764007594,118,42.36875,0,,,0.0,No Defect
119,0.0391129204865186,100.9179878076458,195.91413873524195,36.2346208347755,24.96381847145526,119,42.371875,0,,,0.0,No Defect
120,0.0413166421614532,102.26866222900073,179.1702124710572,48.04779493701732,22.554891976984507,120,42.375,0,,,0.0,No Defect
121,0.0432643403624792,104.40837543753932,154.02713905196356,39.76452650919764,26.53661687564259,121,42.378125,0,,high ambient temperature,0.0,No Defect
122,0.0411381484387187,103.21942742155964,192.1466840855923,40.91573316915152,23.84293848662429,122,42.38125,0,,,0.0,No Defect
123,0.0402247564264511,102.52079744127646,204.7040611096063,42.72194976710877,22.533340865147608,123,42.384375,0,,,0.0,No Defect
124,0.0386251153944648,101.39340836199892,230.30011266834532,44.51443470252249,20.42430271617813,124,42.3875,0,,,0.0,No Defect
125,0.0391108345642396,99.9711688528662,188.51283006210312,41.2310534204181,23.951460216837976,125,42.390625,0,,,0.0,No Defect
126,0.0370562697519468,101.20427750772151,248.21200312274536,31.826256035140496,23.018643745119764,126,42.39375,0,,high paste viscosity,0.0,No Defect
127,0.0371216818622764,100.34685470752918,236.70218947993015,33.3784692741605,23.272942921274836,127,42.396875,0,,,0.0,No Defect
128,0.0394159644114392,103.74331000228496,232.21043635964975,32.51452297504213,23.81831268068049,128,42.4,0,,,0.0,No Defect
129,0.0395256476220962,98.15401812941616,155.7472985013062,45.93760078438101,24.58681321008279,129,42.403125,0,,,0.0,No Defect
130,0.0432159183054418,106.83206180022503,193.8828754682845,38.57635086169434,24.42687217462384,130,42.40625,0,aperture overfill,high stencil thickness,0.7927428032521558,Solder Bridging
131,0.0401029995501177,102.2672924962178,199.31822677761667,40.241502823529416,23.578420185513703,131,42.409375,0,,,0.0,No Defect
132,0.0390022206832784,100.4341323543205,197.7057656625409,39.54573198060807,23.872240366382087,132,42.4125,0,,,0.0,No Defect
133,0.0401851157625767,101.99662253328056,203.3847849478624,42.233886911472375,22.75255330460772,133,42.415625,0,,,0.0,No Defect
134,0.0421673354990139,101.6039485663224,144.98828445289797,46.24957818327067,25.171450178496173,134,42.41875,0,aperture overfill,low paste viscosity,0.6846825729141283,Solder Bridging
135,0.0386471312484163,99.34075850193992,201.46774407420668,47.7122899156162,21.248088167745863,135,42.421875,0,,,0.0,No Defect
136,0.0412552155281714,101.922847107414,167.3930760035215,43.29163225654763,24.64911443624218,136,42.425,0,,,0.0,No Defect
137,0.0412401293408811,103.06676110573736,184.084104971754,41.71282407885376,24.084457995584696,137,42.428125,0,,,0.0,No Defect
138,0.0393721658921614,103.02531915517044,218.49796241049572,33.81538569056894,24.263083560204706,138,42.43125,0,,,0.0,No Defect
139,0.0394616010281176,102.0263988780576,202.0976823918428,35.90201439786975,24.658778197203205,139,42.434375,0,,,0.0,No Defect
140,0.0390908196603701,102.59829731220364,221.0040198340478,32.51519592348392,24.489150600266267,140,42.4375,0,,,0.0,No Defect
141,0.0410540426033588,101.51968405898248,180.3029875247679,47.25480004115635,22.699302108674896,141,42.440625,0,,,0.0,No Defect
142,0.0403670259869339,102.37691787693676,192.1625759075079,39.492044432801066,24.22532955847712,142,42.44375,0,,,0.0,No Defect
143,0.0419189902499606,104.202700559538,188.43743366003963,41.864567222892354,23.774348287290746,143,42.446875,0,,,0.0,No Defect
144,0.0405353644392819,100.43764027639206,157.51780732477224,41.80342020230147,25.67384744460359,144,42.45,0,,,0.0,No Defect
145,0.0396799949004249,101.83772627472892,204.88636588689872,40.00080469229408,23.28976684467807,145,42.453125,0,,,0.0,No Defect
146,0.0403406367207011,101.19626694802854,182.71060202145708,42.090673029009736,24.046764756621748,146,42.45625,0,,,0.0,No Defect
147,0.0408219962058335,103.28758844352276,204.35803467823203,45.18878923821029,21.80952876223413,147,42.459375,0,,,0.0,No Defect
148,0.0367981386065683,97.26019557997888,197.8044815609746,37.8634564699953,24.320275773933805,148,42.4625,0,,,0.0,No Defect
149,0.0387377024148048,101.11188325157303,208.1703294655496,35.12099756019333,24.500844511233566,149,42.465625,0,,,0.0,No Defect
150,0.0383942059497911,98.75975262300275,182.3083507049137,39.98899451425646,24.65836040042942,150,42.46875,0,,,0.0,No Defect
151,0.0445785433696183,107.34881016135564,175.22990994422926,43.37226806815247,24.157701432798937,151,42.471875,0,high paste volume per aperture; aperture overfill,high stencil thickness,0.9113256632891299,Solder Bridging
152,0.0389987841097127,101.28565102008646,225.5025192390367,46.15271290223558,20.215230690173303,152,42.475,0,,,0.0,No Defect
153,0.0387769542263877,100.85810307516223,219.5461664601188,43.305788669587805,21.40989181398649,153,42.478125,0,,,0.0,No Defect
154,0.0412310040304177,102.6219060996052,184.6902783844777,45.86449942037315,22.815582441770385,154,42.48125,0,,,0.0,No Defect
155,0.0372688835423632,98.44546338449976,206.30445277069117,37.98820685873227,23.75860573302527,155,42.484375,0,,,0.0,No Defect
156,0.0403090781351481,100.6898295240238,176.48844404864195,45.62892598948228,23.378623107265597,156,42.4875,0,,,0.0,No Defect
157,0.0418798188496642,105.09023155801128,203.314794233242,41.255209099630086,23.02290386700155,157,42.490625,0,aperture overfill,high stencil thickness,0.6057542701806297,Solder Bridging
158,0.0407472416998093,103.13986992567276,199.68618154893807,39.601993301322864,23.7206802129454,158,42.49375,0,,,0.0,No Defect
159,0.0418317652586346,103.90040342215988,189.6636591939931,44.22238549222233,22.99121426507621,159,42.496875,0,,,0.0,No Defect
160,0.0416319717247948,103.07790910297754,179.17075223587852,42.87835992413608,24.02551851312596,160,42.5,0,,,0.0,No Defect
161,0.0394622520815322,101.87151819140828,205.02394150765764,38.883598981939855,23.583373461350668,161,42.503125,0,,,0.0,No Defect
162,0.0396749712213992,101.21944422581704,203.63402649790328,45.34533420918763,21.78556320182277,162,42.50625,0,,,0.0,No Defect
163,0.0374161415673692,99.88299978833548,229.71563455917905,39.21080252564772,21.957580397315265,163,42.509375,0,,,0.0,No Defect
164,0.0391002720938483,103.05643077091965,245.7998437622193,41.86928550532591,20.20844280985066,164,42.5125,0,,,0.0,No Defect
165,0.0425278943927254,106.70402565883046,205.49513480257576,36.70173713822913,24.21520904519231,165,42.515625,0,aperture overfill,high stencil thickness,0.7103886752576759,Solder Bridging
166,0.0376615761612643,98.57815834527284,195.2977265851195,35.819273721725295,25.059073000126983,166,42.51875,0,,,0.0,No Defect
167,0.0404073733539847,104.54456135351,218.0751631538249,34.65231063652838,24.019329423275888,167,42.521875,0,,,0.0,No Defect
168,0.0399139669948025,102.90757211585438,205.61270383032547,35.25654048401985,24.603673602646627,168,42.525,0,,,0.0,No Defect
169,0.0408565281992315,103.34555768133146,213.7620385119209,46.835776314700105,20.732769117849283,169,42.528125,0,,,0.0,No Defect
170,0.0389161619190036,100.302658249635,194.47565336872876,39.7100149010481,23.97469521707204,170,42.53125,0,,,0.0,No Defect
171,0.0390072920288102,100.0314944450175,195.74785433083952,41.78684294550165,23.29414451392364,171,42.534375,0,,,0.0,No Defect
172,0.040352947189571,100.48383873691212,180.17793066230573,51.05362618214489,21.548317518694304,172,42.5375,0,,high ambient rh,0.0,No Defect
173,0.0393256646022828,101.8073595662934,212.19351958908933,40.30384010375133,22.715757108400258,173,42.540625,0,,,0.0,No Defect
174,0.0396922329148047,100.75792754086746,179.7587199475807,36.68835741541111,25.76549001475063,174,42.54375,0,,,0.0,No Defect
175,0.0431213026092066,104.5511344450503,168.67587598861766,45.45314122590541,23.91145172550408,175,42.546875,0,,,0.0,No Defect
176,0.0443951331603803,105.80628259481396,154.4179621086398,46.02003885141532,24.6270117649185,176,42.55,0,high paste volume per aperture; aperture overfill,high stencil thickness,0.9452201151463413,Solder Bridging
177,0.0432120069859223,106.07764579298092,183.7970296059785,41.70251542430942,24.075796142255253,177,42.553125,0,aperture overfill,high stencil thickness,0.798122155829484,Solder Bridging
178,0.0414270775130977,104.1924457769748,204.7288348095209,44.88320127918914,21.84680515022338,178,42.55625,0,,,0.0,No Defect
179,0.0411283112714919,103.012729484005,189.4347391735671,43.5561385522859,23.16859631703892,179,42.559375,0,,,0.0,No Defect
180,0.0406412392625078,102.22969575195997,188.4033477477155,43.32368109025312,23.29450918030204,180,42.5625,0,,,0.0,No Defect
181,0.0400807678157773,100.40711438567202,180.03937786795336,46.57895544203917,22.85319699019164,181,42.565625,0,,,0.0,No Defect
182,0.0394646764936669,101.85114793816103,209.4433005967601,41.46377076229116,22.534553537306472,182,42.56875,0,,,0.0,No Defect
183,0.0404853065114905,103.3778539103926,208.1907888880048,39.01560739532584,23.3377317401394,183,42.571875,0,,,0.0,No Defect
184,0.0418673845242278,102.62540791360315,168.62768886411132,44.27564319344712,24.23943390199343,184,42.575,0,,,0.0,No Defect
185,0.0373506971511682,98.71978735502822,212.50169122481515,41.47162049423875,22.324403318455413,185,42.578125,0,,,0.0,No Defect
186,0.0390343327643385,103.58648442951406,231.502130228548,27.14990036026128,25.360536816746013,186,42.58125,0,,low ambient rh,0.0,No Defect
187,0.0391267692213818,99.89001917886044,192.97930164194037,44.05966584077844,22.781365322722657,187,42.584375,0,,,0.0,No Defect
188,0.0377731464995413,101.00749907292136,236.2048383523704,37.12390505721917,22.14350111690499,188,42.5875,0,,,0.0,No Defect
189,0.0381387847998064,98.24244489465454,182.92767202440663,39.69898946490482,24.661213308989105,189,42.590625,0,,,0.0,No Defect
190,0.0395804143448761,102.13309924927616,201.65379954287417,36.58321166541685,24.42898972594029,190,42.59375,0,,,0.0,No Defect
191,0.0419433301457081,104.4820481868874,194.16803607582528,43.335002787128914,22.93711686769884,191,42.596875,0,,,0.0,No Defect
192,0.0411178977664384,104.94343249803929,216.17561819963663,39.27425810862927,22.76452970232456,192,42.6,0,,high stencil thickness,0.0,No Defect
193,0.042504818436634,103.71145422899136,180.26373326789763,49.88474971080835,21.881745775613886,193,42.603125,0,,high ambient rh,0.0,No Defect
194,0.0402228140159984,101.42332834303568,191.50438189824905,43.743441572735655,22.96697174645459,194,42.60625,0,,,0.0,No Defect
195,0.0367134922012816,98.212968468887,201.92112339986656,28.33526388600024,26.798585523382243,195,42.609375,0,,low ambient rh; high ambient temperature,0.0,No Defect
196,0.0413667545278834,104.00916520850596,191.2025117857524,37.47013828660648,24.82201506337797,196,42.6125,0,,,0.0,No Defect
197,0.0379852381467922,102.03486447269448,247.11623377892883,36.28331547546684,21.711287091975777,197,42.615625,0,,,0.0,No Defect
198,0.0403624434828117,99.78345043712172,159.774057238033,44.07765573067423,24.81216249069918,198,42.61875,0,,,0.0,No Defect
199,0.039511077856295,103.94241087921714,239.3107417383908,36.1026740188485,22.25346521759396,199,42.621875,0,,,0.0,No Defect
200,0.0424339208359999,105.72381425694216,198.26139754686253,39.75501263077217,23.72747056388816,200,42.625,0,aperture overfill,high stencil thickness,0.6784164480036897,Solder Bridging
201,0.0406843952960057,103.93562436792818,214.5128918294161,41.62458209349712,22.16588956576032,201,42.628125,0,,,0.0,No Defect
202,0.0422913641393302,104.63064459006311,198.9627703397673,47.46453971854909,21.43078544339737,202,42.63125,0,,,0.0,No Defect
203,0.040344229326549,101.57527339292729,182.9407545592217,40.21639518990521,24.51157798261844,203,42.634375,0,,,0.0,No Defect
204,0.0409093759561433,102.24073846170909,182.8727909266321,44.9490001112526,23.13192105554428,204,42.6375,0,,,0.0,No Defect
205,0.0407589045949973,102.88777018462322,195.67470126399493,41.83619716929193,23.256565226633786,205,42.640625,0,,,0.0,No Defect
206,0.0395523409558757,99.45345958728076,176.45465848930252,45.7399366250238,23.28508576593823,206,42.64375,0,,,0.0,No Defect
207,0.0427376598386654,103.21460980447752,148.69116380469637,42.0509488610651,26.089981588393638,207,42.646875,0,aperture overfill,low paste viscosity; high ambient temperature,0.771094979269426,Solder Bridging
208,0.0429288818175857,104.40573195712244,176.4363028743955,47.631555818077736,22.760332376305275,208,42.65,0,,,0.0,No Defect
209,0.0415369635744828,104.46369658973995,190.1541068414004,37.05567400566015,24.990129124754027,209,42.653125,0,,,0.0,No Defect
210,0.038911948991928,101.50398224962036,218.2403701253618,39.5694020383671,22.51450493109751,210,42.65625,0,,,0.0,No Defect
211,0.0388318349531288,100.873076179167,215.6094453958881,42.93398018872734,21.69132801558664,211,42.659375,0,,,0.0,No Defect
